# EARTH ORIENTATION PARAMETER (EOP) PRODUCT CENTER CENTER (PARIS OBSERVATORY) - INTERNATIONAL EARTH ROTATION AND REFERENCE SYSTEMS SERVICE  
# EOP (IERS) 20 C04 TIME SERIES  consistent with ITRF 2020 - sampled at 0h UTC     
# Description: https://hpiers.obspm.fr/eoppc/eop/eopc04/readme        Contact: christian.bizouard@obspm.fr                              
# Reference Precession-Nutation Model: IAU 2000
# format(4(i4),f10.2,2(f12.6),f12.7,2(f12.6),2(f12.6),f12.7,2(f12.6),f12.7,2(f12.6),2(f12.6),f12.7)
# YR  MM  DD  HH       MJD        x(")        y(")  UT1-UTC(s)       dX(")       dY(")  xrt("/day)  yrt("/day)      LOD(s)        x Er        y Er  UT1-UTC Er       dX Er       dY Er      xrt Er      yrt Er      LOD Er
1973   8  28   0  41922.00   -0.014735    0.324065   0.0828940    0.000000    0.000000    0.000000    0.000000   0.0033160    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   8  29   0  41923.00   -0.013034    0.324366   0.0795610    0.000000    0.000000    0.000000    0.000000   0.0033310    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   8  30   0  41924.00   -0.011434    0.324566   0.0762701    0.000000    0.000000    0.000000    0.000000   0.0032350    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   8  31   0  41925.00   -0.009734    0.324866   0.0731071    0.000000    0.000000    0.000000    0.000000   0.0030700    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9   1   0  41926.00   -0.008034    0.325266   0.0701501    0.000000    0.000000    0.000000    0.000000   0.0028510    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9   2   0  41927.00   -0.006233    0.325567   0.0673921    0.000000    0.000000    0.000000    0.000000   0.0026490    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9   3   0  41928.00   -0.004533    0.325867   0.0648301    0.000000    0.000000    0.000000    0.000000   0.0024740    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9   4   0  41929.00   -0.002833    0.326167   0.0624181    0.000000    0.000000    0.000000    0.000000   0.0023510    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9   5   0  41930.00   -0.001032    0.326568   0.0600981    0.000000    0.000000    0.000000    0.000000   0.0022880    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9   6   0  41931.00    0.000668    0.326868   0.0578212    0.000000    0.000000    0.000000    0.000000   0.0022880    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9   7   0  41932.00    0.002468    0.327168   0.0555122    0.000000    0.000000    0.000000    0.000000   0.0023500    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9   8   0  41933.00    0.004268    0.327468   0.0531152    0.000000    0.000000    0.000000    0.000000   0.0024530    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9   9   0  41934.00    0.005969    0.327869   0.0505842    0.000000    0.000000    0.000000    0.000000   0.0026120    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  10   0  41935.00    0.007769    0.328169   0.0478872    0.000000    0.000000    0.000000    0.000000   0.0027830    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  11   0  41936.00    0.009569    0.328469   0.0450222    0.000000    0.000000    0.000000    0.000000   0.0029420    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  12   0  41937.00    0.011369    0.328769   0.0420062    0.000000    0.000000    0.000000    0.000000   0.0030690    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  13   0  41938.00    0.013170    0.328970   0.0389052    0.000000    0.000000    0.000000    0.000000   0.0031290    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  14   0  41939.00    0.014970    0.329270   0.0357853    0.000000    0.000000    0.000000    0.000000   0.0031070    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  15   0  41940.00    0.016770    0.329470   0.0327283    0.000000    0.000000    0.000000    0.000000   0.0030050    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  16   0  41941.00    0.018571    0.329771   0.0297933    0.000000    0.000000    0.000000    0.000000   0.0028590    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  17   0  41942.00    0.020371    0.329871   0.0270033    0.000000    0.000000    0.000000    0.000000   0.0027050    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  18   0  41943.00    0.022171    0.330071   0.0243603    0.000000    0.000000    0.000000    0.000000   0.0026010    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  19   0  41944.00    0.023971    0.330171   0.0217843    0.000000    0.000000    0.000000    0.000000   0.0025680    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  20   0  41945.00    0.025772    0.330272   0.0191813    0.000000    0.000000    0.000000    0.000000   0.0026430    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  21   0  41946.00    0.027572    0.330272   0.0164683    0.000000    0.000000    0.000000    0.000000   0.0027970    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  22   0  41947.00    0.029272    0.330272   0.0135693    0.000000    0.000000    0.000000    0.000000   0.0030170    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  23   0  41948.00    0.030973    0.330273   0.0104413    0.000000    0.000000    0.000000    0.000000   0.0032350    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  24   0  41949.00    0.032773    0.330173   0.0071054    0.000000    0.000000    0.000000    0.000000   0.0034170    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  25   0  41950.00    0.034473    0.330073   0.0036264    0.000000    0.000000    0.000000    0.000000   0.0035120    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  26   0  41951.00    0.036173    0.329873   0.0001144    0.000000    0.000000    0.000000    0.000000   0.0034940    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  27   0  41952.00    0.037774    0.329674  -0.0033406    0.000000    0.000000    0.000000    0.000000   0.0033930    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  28   0  41953.00    0.039474    0.329374  -0.0066416    0.000000    0.000000    0.000000    0.000000   0.0032150    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  29   0  41954.00    0.041074    0.328974  -0.0097736    0.000000    0.000000    0.000000    0.000000   0.0030310    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973   9  30   0  41955.00    0.042674    0.328574  -0.0127216    0.000000    0.000000    0.000000    0.000000   0.0028690    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10   1   0  41956.00    0.044275    0.328175  -0.0155186    0.000000    0.000000    0.000000    0.000000   0.0027450    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10   2   0  41957.00    0.045775    0.327675  -0.0182206    0.000000    0.000000    0.000000    0.000000   0.0026690    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10   3   0  41958.00    0.047375    0.327075  -0.0208776    0.000000    0.000000    0.000000    0.000000   0.0026560    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10   4   0  41959.00    0.048876    0.326476  -0.0235626    0.000000    0.000000    0.000000    0.000000   0.0027050    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10   5   0  41960.00    0.050276    0.325776  -0.0262955    0.000000    0.000000    0.000000    0.000000   0.0027970    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10   6   0  41961.00    0.051776    0.325076  -0.0291615    0.000000    0.000000    0.000000    0.000000   0.0029310    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10   7   0  41962.00    0.053176    0.324376  -0.0321735    0.000000    0.000000    0.000000    0.000000   0.0030860    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10   8   0  41963.00    0.054577    0.323577  -0.0353425    0.000000    0.000000    0.000000    0.000000   0.0032510    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10   9   0  41964.00    0.055877    0.322677  -0.0386575    0.000000    0.000000    0.000000    0.000000   0.0033810    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  10   0  41965.00    0.057277    0.321777  -0.0420775    0.000000    0.000000    0.000000    0.000000   0.0034580    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  11   0  41966.00    0.058577    0.320877  -0.0455475    0.000000    0.000000    0.000000    0.000000   0.0034590    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  12   0  41967.00    0.059778    0.319978  -0.0489655    0.000000    0.000000    0.000000    0.000000   0.0033840    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  13   0  41968.00    0.061078    0.318978  -0.0522815    0.000000    0.000000    0.000000    0.000000   0.0032270    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  14   0  41969.00    0.062278    0.317978  -0.0554185    0.000000    0.000000    0.000000    0.000000   0.0030460    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  15   0  41970.00    0.063479    0.316879  -0.0583805    0.000000    0.000000    0.000000    0.000000   0.0028870    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  16   0  41971.00    0.064579    0.315879  -0.0612165    0.000000    0.000000    0.000000    0.000000   0.0028110    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  17   0  41972.00    0.065779    0.314779  -0.0640255    0.000000    0.000000    0.000000    0.000000   0.0028240    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  18   0  41973.00    0.066879    0.313679  -0.0669075    0.000000    0.000000    0.000000    0.000000   0.0029420    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  19   0  41974.00    0.067880    0.312580  -0.0699394    0.000000    0.000000    0.000000    0.000000   0.0031190    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  20   0  41975.00    0.068980    0.311380  -0.0731494    0.000000    0.000000    0.000000    0.000000   0.0033090    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  21   0  41976.00    0.069980    0.310280  -0.0765554    0.000000    0.000000    0.000000    0.000000   0.0034750    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  22   0  41977.00    0.070980    0.309180  -0.0800764    0.000000    0.000000    0.000000    0.000000   0.0035720    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  23   0  41978.00    0.071981    0.307981  -0.0836604    0.000000    0.000000    0.000000    0.000000   0.0035720    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  24   0  41979.00    0.072881    0.306881  -0.0872024    0.000000    0.000000    0.000000    0.000000   0.0034980    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  25   0  41980.00    0.073781    0.305681  -0.0906454    0.000000    0.000000    0.000000    0.000000   0.0033610    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  26   0  41981.00    0.074682    0.304582  -0.0939234    0.000000    0.000000    0.000000    0.000000   0.0031930    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  27   0  41982.00    0.075482    0.303382  -0.0970334    0.000000    0.000000    0.000000    0.000000   0.0030300    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  28   0  41983.00    0.076282    0.302282  -0.0999864    0.000000    0.000000    0.000000    0.000000   0.0028930    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  29   0  41984.00    0.077082    0.301182  -0.1028374    0.000000    0.000000    0.000000    0.000000   0.0028090    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  30   0  41985.00    0.077883    0.300083  -0.1056244    0.000000    0.000000    0.000000    0.000000   0.0027870    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  10  31   0  41986.00    0.078583    0.298983  -0.1084214    0.000000    0.000000    0.000000    0.000000   0.0028250    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11   1   0  41987.00    0.079283    0.297883  -0.1112934    0.000000    0.000000    0.000000    0.000000   0.0029180    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11   2   0  41988.00    0.079983    0.296783  -0.1142804    0.000000    0.000000    0.000000    0.000000   0.0030620    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11   3   0  41989.00    0.080684    0.295784  -0.1174254    0.000000    0.000000    0.000000    0.000000   0.0032220    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11   4   0  41990.00    0.081284    0.294684  -0.1207274    0.000000    0.000000    0.000000    0.000000   0.0034000    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11   5   0  41991.00    0.081984    0.293684  -0.1242104    0.000000    0.000000    0.000000    0.000000   0.0035640    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11   6   0  41992.00    0.082585    0.292685  -0.1278434    0.000000    0.000000    0.000000    0.000000   0.0036930    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11   7   0  41993.00    0.083185    0.291685  -0.1315774    0.000000    0.000000    0.000000    0.000000   0.0037640    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11   8   0  41994.00    0.083785    0.290685  -0.1353444    0.000000    0.000000    0.000000    0.000000   0.0037580    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11   9   0  41995.00    0.084385    0.289785  -0.1390764    0.000000    0.000000    0.000000    0.000000   0.0036840    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  10   0  41996.00    0.084986    0.288786  -0.1426943    0.000000    0.000000    0.000000    0.000000   0.0035440    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  11   0  41997.00    0.085486    0.287886  -0.1461533    0.000000    0.000000    0.000000    0.000000   0.0033880    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  12   0  41998.00    0.086086    0.286986  -0.1494883    0.000000    0.000000    0.000000    0.000000   0.0032940    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  13   0  41999.00    0.086686    0.286086  -0.1527733    0.000000    0.000000    0.000000    0.000000   0.0032850    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  14   0  42000.00    0.087287    0.285187  -0.1560923    0.000000    0.000000    0.000000    0.000000   0.0033600    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  15   0  42001.00    0.087787    0.284387  -0.1595283    0.000000    0.000000    0.000000    0.000000   0.0035090    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  16   0  42002.00    0.088387    0.283487  -0.1631173    0.000000    0.000000    0.000000    0.000000   0.0036790    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  17   0  42003.00    0.088988    0.282688  -0.1668623    0.000000    0.000000    0.000000    0.000000   0.0038030    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  18   0  42004.00    0.089588    0.281888  -0.1706893    0.000000    0.000000    0.000000    0.000000   0.0038360    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  19   0  42005.00    0.090188    0.281088  -0.1745073    0.000000    0.000000    0.000000    0.000000   0.0037850    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  20   0  42006.00    0.090788    0.280288  -0.1782333    0.000000    0.000000    0.000000    0.000000   0.0036560    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  21   0  42007.00    0.091489    0.279489  -0.1818003    0.000000    0.000000    0.000000    0.000000   0.0034710    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  22   0  42008.00    0.092089    0.278689  -0.1851653    0.000000    0.000000    0.000000    0.000000   0.0032570    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  23   0  42009.00    0.092689    0.277889  -0.1883233    0.000000    0.000000    0.000000    0.000000   0.0030400    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  24   0  42010.00    0.093389    0.277089  -0.1912653    0.000000    0.000000    0.000000    0.000000   0.0028490    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  25   0  42011.00    0.094090    0.276290  -0.1940353    0.000000    0.000000    0.000000    0.000000   0.0027030    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  26   0  42012.00    0.094790    0.275490  -0.1966903    0.000000    0.000000    0.000000    0.000000   0.0026250    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  27   0  42013.00    0.095490    0.274690  -0.1993063    0.000000    0.000000    0.000000    0.000000   0.0026080    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  28   0  42014.00    0.096191    0.273891  -0.2019243    0.000000    0.000000    0.000000    0.000000   0.0026350    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  29   0  42015.00    0.096891    0.273091  -0.2046013    0.000000    0.000000    0.000000    0.000000   0.0027250    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  11  30   0  42016.00    0.097591    0.272291  -0.2073823    0.000000    0.000000    0.000000    0.000000   0.0028410    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12   1   0  42017.00    0.098291    0.271491  -0.2102863    0.000000    0.000000    0.000000    0.000000   0.0029760    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12   2   0  42018.00    0.099092    0.270592  -0.2133323    0.000000    0.000000    0.000000    0.000000   0.0031020    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12   3   0  42019.00    0.099792    0.269692  -0.2164933    0.000000    0.000000    0.000000    0.000000   0.0032130    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12   4   0  42020.00    0.100592    0.268792  -0.2197423    0.000000    0.000000    0.000000    0.000000   0.0032790    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12   5   0  42021.00    0.101292    0.267892  -0.2230213    0.000000    0.000000    0.000000    0.000000   0.0032860    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12   6   0  42022.00    0.102093    0.266893  -0.2262823    0.000000    0.000000    0.000000    0.000000   0.0032250    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12   7   0  42023.00    0.102793    0.265893  -0.2294513    0.000000    0.000000    0.000000    0.000000   0.0031140    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12   8   0  42024.00    0.103593    0.264893  -0.2324903    0.000000    0.000000    0.000000    0.000000   0.0029640    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12   9   0  42025.00    0.104294    0.263794  -0.2353963    0.000000    0.000000    0.000000    0.000000   0.0028480    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  10   0  42026.00    0.104994    0.262694  -0.2382213    0.000000    0.000000    0.000000    0.000000   0.0028080    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  11   0  42027.00    0.105694    0.261494  -0.2410503    0.000000    0.000000    0.000000    0.000000   0.0028760    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  12   0  42028.00    0.106394    0.260394  -0.2439953    0.000000    0.000000    0.000000    0.000000   0.0030290    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  13   0  42029.00    0.107095    0.259095  -0.2471313    0.000000    0.000000    0.000000    0.000000   0.0032360    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  14   0  42030.00    0.107795    0.257895  -0.2504603    0.000000    0.000000    0.000000    0.000000   0.0034100    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  15   0  42031.00    0.108395    0.256595  -0.2539163    0.000000    0.000000    0.000000    0.000000   0.0034970    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  16   0  42032.00    0.109096    0.255196  -0.2574283    0.000000    0.000000    0.000000    0.000000   0.0034920    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  17   0  42033.00    0.109596    0.253796  -0.2608694    0.000000    0.000000    0.000000    0.000000   0.0033850    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  18   0  42034.00    0.110196    0.252396  -0.2641794    0.000000    0.000000    0.000000    0.000000   0.0032180    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  19   0  42035.00    0.110696    0.250996  -0.2672954    0.000000    0.000000    0.000000    0.000000   0.0030030    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  20   0  42036.00    0.111197    0.249497  -0.2701864    0.000000    0.000000    0.000000    0.000000   0.0027910    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  21   0  42037.00    0.111697    0.247997  -0.2728754    0.000000    0.000000    0.000000    0.000000   0.0025930    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  22   0  42038.00    0.112097    0.246397  -0.2753864    0.000000    0.000000    0.000000    0.000000   0.0024370    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  23   0  42039.00    0.112497    0.244897  -0.2777674    0.000000    0.000000    0.000000    0.000000   0.0023250    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  24   0  42040.00    0.112798    0.243298  -0.2800674    0.000000    0.000000    0.000000    0.000000   0.0022730    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  25   0  42041.00    0.113098    0.241598  -0.2823434    0.000000    0.000000    0.000000    0.000000   0.0022980    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  26   0  42042.00    0.113298    0.239998  -0.2846674    0.000000    0.000000    0.000000    0.000000   0.0023680    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  27   0  42043.00    0.113499    0.238399  -0.2870884    0.000000    0.000000    0.000000    0.000000   0.0024660    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  28   0  42044.00    0.113599    0.236699  -0.2896134    0.000000    0.000000    0.000000    0.000000   0.0025850    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  29   0  42045.00    0.113699    0.235099  -0.2922654    0.000000    0.000000    0.000000    0.000000   0.0027050    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  30   0  42046.00    0.113699    0.233399  -0.2950164    0.000000    0.000000    0.000000    0.000000   0.0027900    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1973  12  31   0  42047.00    0.113600    0.231800  -0.2978324    0.000000    0.000000    0.000000    0.000000   0.0028560    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1974   1   1   0  42048.00    0.113500    0.230100   0.6992996    0.000000    0.000000    0.000000    0.000000   0.0028610    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1974   1   2   0  42049.00    0.113400    0.228500   0.6964546    0.000000    0.000000    0.000000    0.000000   0.0028300    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1974   1   3   0  42050.00    0.113200    0.226800   0.6936686    0.000000    0.000000    0.000000    0.000000   0.0027350    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1974   1   4   0  42051.00    0.112901    0.225201   0.6909966    0.000000    0.000000    0.000000    0.000000   0.0026060    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1974   1   5   0  42052.00    0.112601    0.223601   0.6884556    0.000000    0.000000    0.000000    0.000000   0.0024820    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1974   1   6   0  42053.00    0.112201    0.222001   0.6860146    0.000000    0.000000    0.000000    0.000000   0.0024010    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1974   1   7   0  42054.00    0.111802    0.220402   0.6836126    0.000000    0.000000    0.000000    0.000000   0.0024140    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1974   1   8   0  42055.00    0.111302    0.218802   0.6811506    0.000000    0.000000    0.000000    0.000000   0.0025250    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1974   1   9   0  42056.00    0.110702    0.217302   0.6785365    0.000000    0.000000    0.000000    0.000000   0.0027120    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1974   1  10   0  42057.00    0.110202    0.215702   0.6757235    0.000000    0.000000    0.000000    0.000000   0.0029090    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
1974   1  11   0  42058.00    0.109503    0.214203   0.6727395    0.000000    0.000000    0.000000    0.000000   0.0030340    0.015000    0.015000   0.0019000    0.001989    0.002000    0.000000    0.000000   0.0007000
